url,srnummer,erlasstitel,erlasstitel_kurz,section_title,section_href,article_title,article_href,article_text
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),4. Abschnitt: Jagdliche Massnahmen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_4,Art. 10a,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_10_a,"Art. 10a21 Berichterstattung Die Kantone erstatten dem BAFU jährlich über die nach den Artikeln 8–10 getroffenen Massnahmen Bericht.21 Eingefügt durch Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209)."
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),5. Abschnitt: Wildhüter,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_5,Art. 11  Stellung und Wahl,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_11,"Art. 11  Stellung und Wahl 1
Die Kantone bezeichnen für jedes Banngebiet einen oder mehrere Wildhüter. Sie statten diese mit den Rechten der gerichtlichen Polizei nach Artikel 26 des Jagdgesetzes aus.2
Die Wildhüter der Banngebiete gehören zum kantonalen Personal.223
Sie unterstehen der kantonalen Fachstelle.4
Die Anstellung erfolgt durch den Kanton. Das BAFU ist vorher anzuhören.235
Liegen Banngebiete in der Nähe der Landesgrenzen, sind auch die Grenzwächter mit den Aufgaben der Jagdpolizei zu betrauen.22 Fassung gemäss Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209).23 Fassung gemäss Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209)."
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),5. Abschnitt: Wildhüter,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_5,Art. 12  Aufgaben,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_12,"Art. 12  Aufgaben 1
Die kantonale Fachstelle weist den Wildhütern folgende Aufgaben zu:24a. Vollzug der jagdpolizeilichen Aufgaben gemäss Jagdgesetz;b. Erhebung und Überwachung der Bestände wildlebender Tiere in den Banngebieten;c. Mitarbeit bei der Planung, der Pflege und dem Unterhalt besonderer Lebensräume;d. Kennzeichnung und Markierung der Banngebiete im Gelände;e.25 Information, Lenkung und Beaufsichtigung von Besucherinnen und Besuchern der Banngebiete;f. Mitarbeit bei der Planung von Massnahmen zur Verhütung von Wildschäden und der Regulierung von Huftierbeständen sowie Durchführung dieser Massnahmen;fbis.26 Koordination und Überwachung der Massnahmen zur Regulierung jagdbarer Huftierarten (Art. 9);g. Organisation und Durchführung von Nachsuchen verletzter Tiere in den Banngebieten;h. Kontaktpflege, Information und Zusammenarbeit mit Vertretern der Gemeinden, der Land- und Forstwirtschaft, des Natur- und Landschaftsschutzes und der Jagd;i. Vertretung der Interessen des Artenschutzes bei kommunalen und regionalen Richt- und Nutzungsplanungen, soweit sie Banngebiete betreffen;k. Kontaktnahme mit den regionalen Koordinationsstellen und Schiessplatzkommandos für die Belegung von Waffen- und Schiessplätzen, soweit Banngebiete betroffen sind, sowie Beratung von Truppenkommandanten vor Ort;l. Unterstützung von und Mitarbeit bei wissenschaftlichen Untersuchungen im Einvernehmen mit der kantonalen Fachstelle.2
Die kantonale Fachstelle kann den Wildhütern von sich aus oder auf Antrag des BAFU weitere Aufgaben zuweisen. Sie kann für die Aufsicht der Banngebiete weitere Fachpersonen beiziehen.273
Die Wildhüter führen Diensttagebücher über die geleisteten Arbeiten.4
Über die Erfüllung dieser Aufgaben ist dem BAFU jährlich Bericht zu erstatten.24 Fassung gemäss Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209).25 Fassung gemäss Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209).26 Eingefügt durch Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209).27 Fassung gemäss Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209)."
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),5. Abschnitt: Wildhüter,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_5,Art. 13  Ausbildung,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_13,"Art. 13  Ausbildung 1
Die Kantone sorgen für die Grundausbildung der Wildhüter.2
Das BAFU führt für die besonderen Belange der Banngebiete Weiterbildungskurse durch."
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),6. Abschnitt:28 Abgeltungen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_6,Art. 14  Aufsicht,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_14,"Art. 14  Aufsicht 1
Die Höhe der globalen Abgeltungen an die Kosten für die Aufsicht in den Banngebieten wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt. Sie richtet sich nach:a. der Fläche der Banngebiete;b. den Kosten der Grundausbildung und der Ausrüstung sowie der zeitweiligen Verstärkung oder Aushilfe für die Wildhut;c. der notwendigen Infrastruktur für die Aufsicht und Markierung der Banngebiete im Gelände;d. den unter Beteiligung des BAFU erarbeiteten Nutzungskonzepten zur Vermeidung von erheblicher Störung.2
Der Grundbeitrag beträgt pro Jahr:a. für alle Banngebiete bis 20
km2 Fläche: 21
000 Franken;b. für Banngebiete ab 20–100
km2: proportional zu der 20
km2 übersteigenden Fläche zusätzlich bis zu 21
000 Franken."
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),6. Abschnitt:28 Abgeltungen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_6,Art. 15  Wildschäden,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_15,"Art. 15  Wildschäden 1
Globale Abgeltungen werden gewährt an die Kosten für:a. die Entschädigung von Wildschäden, die in einem Banngebiet oder innerhalb eines nach Artikel 2 Absatz 2 Buchstabe d bezeichneten Wildschadenperimeters entstanden sind;b. die Verhütung solcher Schäden.2
Die Höhe der Abgeltungen richtet sich nach der Fläche der Banngebiete.3
Sie wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt.4
Werden trotz ihrer Erforderlichkeit und Zweckmässigkeit keine Massnahmen nach Artikel 8 oder 9 getroffen, so können die Abgeltungen verweigert oder zurückgefordert werden.2929 Fassung gemäss Ziff. IV der V vom 1. Juli 2015, in Kraft seit 15. Juli 2015  (AS 2015 2209)."
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),6. Abschnitt:28 Abgeltungen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_6,Art. 16,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_16,Art. 16Aufgehoben
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),6. Abschnitt:28 Abgeltungen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_6,Art. 17  Zuständigkeit und Verfahren,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_17,"Art. 17  Zuständigkeit und Verfahren 1
Das BAFU schliesst die Programmvereinbarung mit der zuständigen kantonalen Behörde ab.2
Es erlässt Richtlinien über das Vorgehen bei Programmvereinbarungen sowie über die Angaben und Unterlagen zu den Gegenständen der Programmvereinbarung.3
Für die Auszahlung, die Berichterstattung und Kontrolle sowie die mangelhafte Erfüllung der Pflicht zur Berichterstattung und zur Leistungserbringung gelten die Artikel 10–11 der Verordnung vom 16. Januar 199130 über den Natur- und Heimatschutz sinngemäss.30 SR 451.1"
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),7. Abschnitt: Schlussbestimmungen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_7,Art. 18  Aufhebung bisherigen Rechts,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_18,"Art. 18  Aufhebung bisherigen Rechts Die Verordnung vom 19. August 198131 über die eidgenössischen Banngebiete wird aufgehoben.31 [AS 1981 1452, 1986 1440, 1988 517 Art. 20 Ziff. 3]"
https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de,922.31,Verordnung über die eidgenössischen Jagdbanngebiete,(VEJ),7. Abschnitt: Schlussbestimmungen,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#sec_7,Art. 19  Inkrafttreten,https://www.fedlex.admin.ch/eli/cc/1991/2304_2304_2304/de#art_19,Art. 19  Inkrafttreten Diese Verordnung tritt am 1. Januar 1992 in Kraft.
